10ClassKind,Depth,icd10Code,icd10Chapter,icd10Title,11ClassKind,Depth,ICD-11 Foundation URI,Linearization (release) URI,icd11Code,icd11Chapter,icd11Title,07/02/2022
category,1,G46,VI,Vascular syndromes of brain in cerebrovascular diseases,category,1,http://id.who.int/icd/entity/1173205716,http://id.who.int/icd/release/11/2022-02/mms/1173205716/unspecified,8B26.Z,08,"Vascular syndromes of brain in cerebrovascular diseases, unspecified",
category,2,G46.0,VI,Middle cerebral artery syndrome,category,2,http://id.who.int/icd/entity/1545334161,http://id.who.int/icd/release/11/2022-02/mms/1545334161,8B26.2,08,Middle cerebral artery syndrome,
category,2,G46.1,VI,Anterior cerebral artery syndrome,category,2,http://id.who.int/icd/entity/961552389,http://id.who.int/icd/release/11/2022-02/mms/961552389,8B26.3,08,Anterior cerebral artery syndrome,
category,2,G46.2,VI,Posterior cerebral artery syndrome,category,2,http://id.who.int/icd/entity/1308455164,http://id.who.int/icd/release/11/2022-02/mms/1308455164,8B26.4,08,Posterior cerebral artery syndrome,
category,2,G46.3,VI,Brain stem stroke syndrome,category,2,http://id.who.int/icd/entity/683064686,http://id.who.int/icd/release/11/2022-02/mms/683064686,8B26.0,08,Brainstem stroke syndrome,
category,2,G46.4,VI,Cerebellar stroke syndrome,category,2,http://id.who.int/icd/entity/1532505850,http://id.who.int/icd/release/11/2022-02/mms/1532505850,8B26.1,08,Cerebellar stroke syndrome,
category,2,G46.5,VI,Pure motor lacunar syndrome,category,2,http://id.who.int/icd/entity/1041490800,http://id.who.int/icd/release/11/2022-02/mms/1041490800,8B26.50,08,Pure motor lacunar syndrome,
category,2,G46.6,VI,Pure sensory lacunar syndrome,category,2,http://id.who.int/icd/entity/1254011793,http://id.who.int/icd/release/11/2022-02/mms/1254011793,8B26.51,08,Pure sensory lacunar syndrome,
category,2,G46.7,VI,Other lacunar syndromes,category,2,http://id.who.int/icd/entity/1220685756,http://id.who.int/icd/release/11/2022-02/mms/1220685756/unspecified,8B26.5Z,08,"Lacunar syndromes, unspecified",
category,2,G46.8,VI,Other vascular syndromes of brain in cerebrovascular diseases,category,2,http://id.who.int/icd/entity/1173205716,http://id.who.int/icd/release/11/2022-02/mms/1173205716/unspecified,8B26.Z,08,"Vascular syndromes of brain in cerebrovascular diseases, unspecified",
category,1,G47,VI,Sleep disorders,category,1,http://id.who.int/icd/entity/274880002,http://id.who.int/icd/release/11/2022-02/mms/274880002/unspecified,7B2Z,07,"Sleep-wake disorders, unspecified",
category,2,G47.0,VI,Disorders of initiating and maintaining sleep [insomnias],category,2,http://id.who.int/icd/entity/1038292737,http://id.who.int/icd/release/11/2022-02/mms/1038292737/unspecified,7A0Z,07,"Insomnia disorders, unspecified",
category,2,G47.1,VI,Disorders of excessive somnolence [hypersomnias],category,2,http://id.who.int/icd/entity/631826564,http://id.who.int/icd/release/11/2022-02/mms/631826564,7A21,07,Idiopathic hypersomnia,
category,2,G47.1,VI,Disorders of excessive somnolence [hypersomnias],category,2,http://id.who.int/icd/entity/300740103,http://id.who.int/icd/release/11/2022-02/mms/300740103,7A24,07,Hypersomnia due to a medication or substance,
category,2,G47.2,VI,Disorders of the sleep-wake schedule,category,2,http://id.who.int/icd/entity/1359329403,http://id.who.int/icd/release/11/2022-02/mms/1359329403/unspecified,7A6Z,07,"Circadian rhythm sleep-wake disorders, unspecified",
category,2,G47.3,VI,Sleep apnoea,category,2,http://id.who.int/icd/entity/877557231,http://id.who.int/icd/release/11/2022-02/mms/877557231/unspecified,7A4Z,07,"Sleep-related breathing disorders, unspecified",
category,2,G47.4,VI,Narcolepsy and cataplexy,category,2,http://id.who.int/icd/entity/1201727099,http://id.who.int/icd/release/11/2022-02/mms/1201727099/unspecified,7A20.Z,07,"Narcolepsy, unspecified",
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/1180849398,http://id.who.int/icd/release/11/2022-02/mms/1180849398,7A22,07,Kleine-Levin syndrome,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/1393951214,http://id.who.int/icd/release/11/2022-02/mms/1393951214,7B02.0,07,Hypnagogic exploding head syndrome,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/1548382704,http://id.who.int/icd/release/11/2022-02/mms/1548382704,7B00.0,07,Confusional arousals,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/1762655612,http://id.who.int/icd/release/11/2022-02/mms/1762655612,7B02.1,07,Sleep-related hallucinations,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/1822188276,http://id.who.int/icd/release/11/2022-02/mms/1822188276,7B01.1,07,Recurrent isolated sleep paralysis,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/261208732,http://id.who.int/icd/release/11/2022-02/mms/261208732,7B00.3,07,Sleep-related eating disorder,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/329728491,http://id.who.int/icd/release/11/2022-02/mms/329728491,7B01.0,07,REM sleep behaviour disorder,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/873001259,http://id.who.int/icd/release/11/2022-02/mms/873001259,7B02.3,07,Parasomnia disorder due to a medication or substance,
category,2,G47.8,VI,Other sleep disorders,category,2,http://id.who.int/icd/entity/883900763,http://id.who.int/icd/release/11/2022-02/mms/883900763/unspecified,7B00.Z,07,"Disorders of arousal from non-REM sleep, unspecified",
category,2,G47.9,VI,"Sleep disorder, unspecified",category,2,http://id.who.int/icd/entity/274880002,http://id.who.int/icd/release/11/2022-02/mms/274880002/unspecified,7B2Z,07,"Sleep-wake disorders, unspecified",
category,2,G47.9,VI,"Sleep disorder, unspecified",category,2,http://id.who.int/icd/entity/1037107906,http://id.who.int/icd/release/11/2022-02/mms/1037107906,MB43,21,Dyssomnia,
category,1,G50,VI,Disorders of trigeminal nerve,category,1,http://id.who.int/icd/entity/76391627,http://id.who.int/icd/release/11/2022-02/mms/76391627/unspecified,8B82.Z,08,"Disorders of trigeminal nerve, unspecified",
block,1,G50-G59,VI,"Nerve, nerve root and plexus disorders",category,1,http://id.who.int/icd/entity/1730644960,http://id.who.int/icd/release/11/2022-02/mms/1730644960/unspecified,8C4Z,08,"Disorders of nerve root, plexus or peripheral nerves, unspecified",
category,2,G50.0,VI,Trigeminal neuralgia,category,2,http://id.who.int/icd/entity/1803581281,http://id.who.int/icd/release/11/2022-02/mms/1803581281,8B82.0,08,Trigeminal neuralgia,
category,2,G50.1,VI,Atypical facial pain,category,2,http://id.who.int/icd/entity/248232693,http://id.who.int/icd/release/11/2022-02/mms/248232693,8B82.1,08,Atypical facial pain,
category,2,G50.8,VI,Other disorders of trigeminal nerve,category,2,http://id.who.int/icd/entity/76391627,http://id.who.int/icd/release/11/2022-02/mms/76391627/unspecified,8B82.Z,08,"Disorders of trigeminal nerve, unspecified",
category,2,G50.9,VI,"Disorder of trigeminal nerve, unspecified",category,2,http://id.who.int/icd/entity/76391627,http://id.who.int/icd/release/11/2022-02/mms/76391627/unspecified,8B82.Z,08,"Disorders of trigeminal nerve, unspecified",
category,1,G51,VI,Facial nerve disorders,category,1,http://id.who.int/icd/entity/1640393055,http://id.who.int/icd/release/11/2022-02/mms/1640393055/unspecified,8B88.Z,08,"Disorders of facial nerve, unspecified",
category,2,G51.0,VI,Bell palsy,category,2,http://id.who.int/icd/entity/2004402146,http://id.who.int/icd/release/11/2022-02/mms/2004402146,8B88.0,08,Bell palsy,
category,2,G51.1,VI,Geniculate ganglionitis,category,2,http://id.who.int/icd/entity/305361524,http://id.who.int/icd/release/11/2022-02/mms/1640393055/unspecified,8B88.Z,08,"Disorders of facial nerve, unspecified",
category,2,G51.2,VI,Melkersson syndrome,category,2,http://id.who.int/icd/entity/1721639563,http://id.who.int/icd/release/11/2022-02/mms/1640393055/unspecified,8B88.Z,08,"Disorders of facial nerve, unspecified",
category,2,G51.3,VI,Clonic hemifacial spasm,category,2,http://id.who.int/icd/entity/353312397,http://id.who.int/icd/release/11/2022-02/mms/353312397,8B88.2,08,Hemifacial spasm,
category,2,G51.4,VI,Facial myokymia,category,2,http://id.who.int/icd/entity/1882946699,http://id.who.int/icd/release/11/2022-02/mms/1882946699,8B88.1,08,Facial myokymia,
category,2,G51.4,VI,Facial myokymia,category,2,http://id.who.int/icd/entity/1824866828,http://id.who.int/icd/release/11/2022-02/mms/1824866828,9A05.0,09,Myokymia of eyelid,
category,2,G51.8,VI,Other disorders of facial nerve,category,2,http://id.who.int/icd/entity/1640393055,http://id.who.int/icd/release/11/2022-02/mms/1640393055/unspecified,8B88.Z,08,"Disorders of facial nerve, unspecified",
category,2,G51.9,VI,"Disorder of facial nerve, unspecified",category,2,http://id.who.int/icd/entity/1640393055,http://id.who.int/icd/release/11/2022-02/mms/1640393055/unspecified,8B88.Z,08,"Disorders of facial nerve, unspecified",
category,1,G52,VI,Disorders of other cranial nerves,category,1,http://id.who.int/icd/entity/359348642,http://id.who.int/icd/release/11/2022-02/mms/359348642/unspecified,8B8Z,08,"Disorders of cranial nerves, unspecified",
category,2,G52.0,VI,Disorders of olfactory nerve,category,2,http://id.who.int/icd/entity/1996431326,http://id.who.int/icd/release/11/2022-02/mms/1996431326,8B80,08,Disorders of olfactory nerve,
category,2,G52.1,VI,Disorders of glossopharyngeal nerve,category,2,http://id.who.int/icd/entity/330617420,http://id.who.int/icd/release/11/2022-02/mms/330617420,8B87,08,Disorders of glossopharyngeal nerve,
category,2,G52.2,VI,Disorders of vagus nerve,category,2,http://id.who.int/icd/entity/1729725109,http://id.who.int/icd/release/11/2022-02/mms/1729725109,8B86,08,Disorders of vagus nerve,
category,2,G52.3,VI,Disorders of hypoglossal nerve,category,2,http://id.who.int/icd/entity/38948641,http://id.who.int/icd/release/11/2022-02/mms/38948641,8B84,08,Disorders of hypoglossal nerve,
category,2,G52.7,VI,Disorders of multiple cranial nerves,category,2,http://id.who.int/icd/entity/85036106,http://id.who.int/icd/release/11/2022-02/mms/85036106,8B85,08,Disorders of multiple cranial nerves,
category,2,G52.8,VI,Disorders of other specified cranial nerves,category,2,http://id.who.int/icd/entity/359348642,http://id.who.int/icd/release/11/2022-02/mms/359348642/unspecified,8B8Z,08,"Disorders of cranial nerves, unspecified",
category,2,G52.9,VI,"Cranial nerve disorder, unspecified",category,2,http://id.who.int/icd/entity/359348642,http://id.who.int/icd/release/11/2022-02/mms/359348642/unspecified,8B8Z,08,"Disorders of cranial nerves, unspecified",
category,1,G53,VI,Cranial nerve disorders in diseases classified elsewhere,category,1,http://id.who.int/icd/entity/1881207860,http://id.who.int/icd/release/11/2022-02/mms/58868923/unspecified,8C0Z,08,"Polyneuropathy, unspecified",
category,2,G53.0,VI,Postzoster neuralgia,category,2,http://id.who.int/icd/entity/888012464,http://id.who.int/icd/release/11/2022-02/mms/321057933,1E91.5,01,Postherpetic polyneuropathy,
category,2,G53.0,VI,Postzoster neuralgia,category,2,http://id.who.int/icd/entity/415880883,http://id.who.int/icd/release/11/2022-02/mms/415880883,1E91.3,01,Zoster with central nervous system involvement,
category,2,G53.1,VI,Multiple cranial nerve palsies in infectious and parasitic diseases classified elsewhere,category,2,http://id.who.int/icd/entity/256645835,http://id.who.int/icd/release/11/2022-02/mms/359348642/unspecified,8B8Z,08,"Disorders of cranial nerves, unspecified",
category,2,G53.2,VI,Multiple cranial nerve palsies in sarcoidosis,category,2,http://id.who.int/icd/entity/2078362164,http://id.who.int/icd/release/11/2022-02/mms/1479285656,4B20.3,04,Neurosarcoidosis,
category,2,G53.3,VI,Multiple cranial nerve palsies in neoplastic disease,category,2,http://id.who.int/icd/entity/514492322,http://id.who.int/icd/release/11/2022-02/mms/359348642/unspecified,8B8Z,08,"Disorders of cranial nerves, unspecified",
category,2,G53.8,VI,Other cranial nerve disorders in other diseases classified elsewhere,category,2,http://id.who.int/icd/entity/1881207860,http://id.who.int/icd/release/11/2022-02/mms/58868923/unspecified,8C0Z,08,"Polyneuropathy, unspecified",
category,1,G54,VI,Nerve root and plexus disorders,category,1,http://id.who.int/icd/entity/63858592,http://id.who.int/icd/release/11/2022-02/mms/63858592/unspecified,8B9Z,08,"Nerve root or plexus disorders, unspecified",
category,2,G54.0,VI,Brachial plexus disorders,category,2,http://id.who.int/icd/entity/1367254559,http://id.who.int/icd/release/11/2022-02/mms/1367254559/unspecified,8B91.Z,08,"Brachial plexus disorders, unspecified",
category,2,G54.1,VI,Lumbosacral plexus disorders,category,2,http://id.who.int/icd/entity/875916171,http://id.who.int/icd/release/11/2022-02/mms/875916171/unspecified,8B92.Z,08,"Lumbosacral plexus disorders, unspecified",
category,2,G54.2,VI,"Cervical root disorders, not elsewhere classified",category,2,http://id.who.int/icd/entity/63858592,http://id.who.int/icd/release/11/2022-02/mms/63858592/unspecified,8B9Z,08,"Nerve root or plexus disorders, unspecified",
category,2,G54.3,VI,"Thoracic root disorders, not elsewhere classified",category,2,http://id.who.int/icd/entity/63858592,http://id.who.int/icd/release/11/2022-02/mms/63858592/unspecified,8B9Z,08,"Nerve root or plexus disorders, unspecified",
category,2,G54.4,VI,"Lumbosacral root disorders, not elsewhere classified",category,2,http://id.who.int/icd/entity/63858592,http://id.who.int/icd/release/11/2022-02/mms/63858592/unspecified,8B9Z,08,"Nerve root or plexus disorders, unspecified",
category,2,G54.5,VI,Neuralgic amyotrophy,category,2,http://id.who.int/icd/entity/302246011,http://id.who.int/icd/release/11/2022-02/mms/302246011,8B91.0,08,Neuralgic shoulder amyotrophy,
category,2,G54.6,VI,Phantom limb syndrome with pain,category,2,http://id.who.int/icd/entity/1205598239,http://id.who.int/icd/release/11/2022-02/mms/1994899048,8E43.00,08,Phantom limb syndrome,
category,2,G54.7,VI,Phantom limb syndrome without pain,category,2,http://id.who.int/icd/entity/579876235,http://id.who.int/icd/release/11/2022-02/mms/1994899048,8E43.00,08,Phantom limb syndrome,
category,2,G54.8,VI,Other nerve root and plexus disorders,category,2,http://id.who.int/icd/entity/1610162377,http://id.who.int/icd/release/11/2022-02/mms/63858592/unspecified,8B9Z,08,"Nerve root or plexus disorders, unspecified",
category,2,G54.9,VI,"Nerve root and plexus disorder, unspecified",category,2,http://id.who.int/icd/entity/63858592,http://id.who.int/icd/release/11/2022-02/mms/63858592/unspecified,8B9Z,08,"Nerve root or plexus disorders, unspecified",
category,1,G55,VI,Nerve root and plexus compressions in diseases classified elsewhere,category,1,http://id.who.int/icd/entity/1987479592,http://id.who.int/icd/release/11/2022-02/mms/1987479592,8B90,08,Nerve root and plexus compressions,
category,2,G55.0,VI,Nerve root and plexus compressions in neoplastic disease,category,2,http://id.who.int/icd/entity/1300655776,http://id.who.int/icd/release/11/2022-02/mms/1987479592,8B90,08,Nerve root and plexus compressions,
category,2,G55.1,VI,Nerve root and plexus compressions in intervertebral disc disorders,category,2,http://id.who.int/icd/entity/684565258,http://id.who.int/icd/release/11/2022-02/mms/1987479592,8B90,08,Nerve root and plexus compressions,
category,2,G55.2,VI,Nerve root and plexus compressions in spondylosis,category,2,http://id.who.int/icd/entity/1549857781,http://id.who.int/icd/release/11/2022-02/mms/1987479592,8B90,08,Nerve root and plexus compressions,
